PUMFID,WGHT_PER,PRV,HAP_10C,TTLINCG1,PRA_10GR,AGEGR10,predicted_probability_raw,predicted_probability,predicted_label,risk_band
7640.0,1184.4411,24,1.0,3.0,,3.0,0.48031944,0.48031944,0,Moderate
7642.0,713.7586,10,2.0,4.0,9,5.0,0.8750693,0.8750693,1,Very high
7646.0,229.9965,10,5.0,2.0,,3.0,0.8811289,0.8811289,1,Very high
7651.0,1282.3207,24,1.0,2.0,,3.0,0.8496511,0.8496511,1,Very high
7653.0,4897.7282,35,6.0,1.0,,1.0,0.8158536,0.8158536,1,Very high
7654.0,882.0503,59,1.0,3.0,,3.0,0.55844337,0.55844337,0,High
7658.0,1683.4088,47,1.0,1.0,,4.0,0.532795,0.532795,0,High
7659.0,519.3916,13,1.0,4.0,,2.0,0.5527431,0.5527431,0,High
7661.0,98.308,12,1.0,2.0,,7.0,0.42012894,0.42012894,0,Moderate
7662.0,1027.2563,59,3.0,3.0,,3.0,0.9372543,0.9372543,1,Very high
7667.0,971.8213,59,4.0,3.0,,4.0,0.93013257,0.93013257,1,Very high
7669.0,1538.2882,48,1.0,3.0,,3.0,0.39652574,0.39652574,0,Moderate
7675.0,971.6935,48,5.0,3.0,,5.0,0.87984854,0.87984854,1,Very high
7676.0,4963.2398,35,1.0,3.0,,2.0,0.46597138,0.46597138,0,Moderate
7680.0,218.2224,10,1.0,3.0,,6.0,0.28497505,0.28497505,0,Low
7684.0,2782.0915,46,2.0,2.0,,2.0,0.48267978,0.48267978,0,Moderate
7687.0,1403.197,48,2.0,3.0,,3.0,0.68657184,0.68657184,1,High
7691.0,688.3625,24,5.0,5.0,,3.0,0.78933334,0.78933334,1,Very high
7693.0,1243.7183,48,2.0,3.0,,3.0,0.89540416,0.89540416,1,Very high
7695.0,263.4083,46,6.0,2.0,,6.0,0.8983212,0.8983212,1,Very high
7696.0,199.5135,46,1.0,3.0,,6.0,0.16314605,0.16314605,0,Low
7697.0,1441.0657,24,1.0,3.0,,3.0,0.63671076,0.63671076,0,High
7698.0,2638.7677,35,1.0,7.0,,4.0,0.5980725,0.5980725,0,High
7704.0,731.9103,59,5.0,5.0,9,5.0,0.890198,0.890198,1,Very high
7706.0,527.2899,13,3.0,2.0,,3.0,0.9154705,0.9154705,1,Very high
7707.0,87.8992,10,2.0,2.0,9,5.0,0.70099986,0.70099986,1,Very high
7713.0,391.5749,47,3.0,1.0,9,7.0,0.79604656,0.79604656,1,Very high
7722.0,2302.7427,35,1.0,5.0,,5.0,0.834232,0.834232,1,Very high
7726.0,1748.338,24,1.0,3.0,,5.0,0.4267929,0.4267929,0,Moderate
7739.0,1735.3968,59,1.0,1.0,,3.0,0.84267575,0.84267575,1,Very high
7746.0,864.1625,35,1.0,7.0,1,5.0,0.8001626,0.8001626,1,Very high
7756.0,1053.1808,35,1.0,1.0,,5.0,0.73922634,0.73922634,1,Very high
7757.0,469.4759,47,1.0,6.0,,5.0,0.8241163,0.8241163,1,Very high
7766.0,1130.2352,24,1.0,5.0,,5.0,0.8153447,0.8153447,1,Very high
7771.0,1350.6963,48,1.0,5.0,,4.0,0.80272055,0.80272055,1,Very high
7773.0,1435.5424,35,1.0,2.0,,6.0,0.692038,0.692038,1,High
7775.0,1557.2382,10,1.0,5.0,,4.0,0.8153492,0.8153492,1,Very high
7777.0,324.643,46,3.0,3.0,,5.0,0.8804232,0.8804232,1,Very high
7781.0,196.7817,10,1.0,3.0,,5.0,0.85975814,0.85975814,1,Very high
7800.0,649.7367,59,2.0,1.0,,5.0,0.85808796,0.85808796,1,Very high
7803.0,1180.5005,48,5.0,3.0,,4.0,0.92683375,0.92683375,1,Very high
7804.0,108.9694,47,2.0,2.0,,6.0,0.68309194,0.68309194,1,High
7806.0,115.0182,12,6.0,3.0,,4.0,0.9385129,0.9385129,1,Very high
7809.0,332.3414,59,3.0,5.0,,4.0,0.89788085,0.89788085,1,Very high
7810.0,73.6669,11,3.0,2.0,,6.0,0.7591032,0.7591032,1,Very high
7815.0,1500.0357,24,6.0,2.0,,4.0,0.8744927,0.8744927,1,Very high
7826.0,1248.7565,35,2.0,2.0,,5.0,0.85310555,0.85310555,1,Very high
7835.0,4012.2244,24,1.0,2.0,,6.0,0.5955852,0.5955852,0,High
7839.0,1044.6172,59,5.0,4.0,2,6.0,0.7622104,0.7622104,1,Very high
7847.0,1178.7732,24,2.0,3.0,,5.0,0.7079853,0.7079853,1,Very high
7849.0,1669.5859,35,1.0,3.0,,5.0,0.78830284,0.78830284,1,Very high
7853.0,115.101,12,1.0,4.0,,5.0,0.65651226,0.65651226,1,High
7857.0,283.3761,47,3.0,3.0,9,3.0,0.9421314,0.9421314,1,Very high
7860.0,1410.612,59,2.0,2.0,,3.0,0.92090315,0.92090315,1,Very high
7864.0,168.5445,46,1.0,1.0,9,6.0,0.60780233,0.60780233,0,High
7868.0,1230.071,24,1.0,1.0,9,5.0,0.83056533,0.83056533,1,Very high
7870.0,1048.678,35,3.0,3.0,9,5.0,0.83940786,0.83940786,1,Very high
7873.0,951.8377,13,1.0,1.0,,1.0,0.33748308,0.33748308,0,Moderate
7878.0,214.1467,10,1.0,2.0,,5.0,0.5345732,0.5345732,0,High
7879.0,915.2068,48,1.0,3.0,,3.0,0.60411525,0.60411525,0,High
7889.0,714.1867,48,3.0,4.0,,5.0,0.88251215,0.88251215,1,Very high
7891.0,267.7388,46,1.0,1.0,9,3.0,0.86686283,0.86686283,1,Very high
7894.0,88.1924,47,2.0,7.0,,6.0,0.7058535,0.7058535,1,Very high
7903.0,1455.7054,48,1.0,7.0,,4.0,0.3569325,0.3569325,0,Moderate
7904.0,109.9071,12,1.0,2.0,1,6.0,0.48644716,0.48644716,0,Moderate
7910.0,261.9194,10,1.0,3.0,9,5.0,0.5779691,0.5779691,0,High
7916.0,321.3395,47,1.0,7.0,,3.0,0.6041705,0.6041705,0,High
7929.0,1787.4414,24,1.0,3.0,,3.0,0.8893186,0.8893186,1,Very high
7930.0,788.6321,59,1.0,5.0,,5.0,0.8341954,0.8341954,1,Very high
7931.0,7422.0496,35,1.0,4.0,,3.0,0.76612055,0.76612055,1,Very high
7936.0,1363.7892,35,1.0,1.0,7,4.0,0.8509481,0.8509481,1,Very high
7944.0,812.4862,46,1.0,3.0,9,2.0,0.6400148,0.6400148,0,High
7951.0,912.926,46,1.0,3.0,3,6.0,0.6975154,0.6975154,1,High
7956.0,138.4279,12,1.0,3.0,,3.0,0.638588,0.638588,0,High
7958.0,1152.1696,35,1.0,4.0,,4.0,0.65476316,0.65476316,1,High
7960.0,1149.6283,35,1.0,2.0,,3.0,0.7848262,0.7848262,1,Very high
7962.0,1088.0671,24,6.0,3.0,,5.0,0.9060598,0.9060598,1,Very high
7968.0,329.1304,47,1.0,7.0,,3.0,0.6011849,0.6011849,0,High
7969.0,222.1615,12,5.0,2.0,,6.0,0.8735493,0.8735493,1,Very high
7971.0,1253.8768,59,1.0,2.0,,3.0,0.7136666,0.7136666,1,Very high
7974.0,809.9204,35,1.0,3.0,,7.0,0.44357687,0.44357687,0,Moderate
7979.0,1427.4008,24,1.0,2.0,,5.0,0.6795871,0.6795871,1,High
7987.0,929.1699,35,1.0,4.0,9,6.0,0.5122473,0.5122473,0,High
7988.0,3125.3735,35,4.0,3.0,5,4.0,0.81325537,0.81325537,1,Very high
7990.0,229.477,12,3.0,2.0,,4.0,0.93704784,0.93704784,1,Very high
7993.0,540.3111,48,1.0,7.0,,4.0,0.40051553,0.40051553,0,Moderate
7995.0,5096.3409,24,1.0,1.0,,2.0,0.727681,0.727681,1,Very high
7997.0,316.6751,12,1.0,1.0,,2.0,0.5158564,0.5158564,0,High
7999.0,367.5844,59,1.0,3.0,,3.0,0.8227697,0.8227697,1,Very high
8003.0,1244.4034,46,1.0,3.0,9,2.0,0.52005994,0.52005994,0,High
8022.0,2152.1755,35,1.0,7.0,,2.0,0.4099721,0.4099721,0,Moderate
8023.0,216.5533,13,1.0,3.0,,4.0,0.48437664,0.48437664,0,Moderate
8024.0,274.0043,35,2.0,3.0,,6.0,0.8568129,0.8568129,1,Very high
8025.0,372.1797,11,1.0,1.0,,1.0,0.33096334,0.33096334,0,Moderate
8028.0,4180.6805,35,6.0,4.0,,3.0,0.9175721,0.9175721,1,Very high
8029.0,705.7661,48,1.0,4.0,,3.0,0.67757803,0.67757803,1,High
8035.0,894.7961,59,2.0,3.0,,5.0,0.88042015,0.88042015,1,Very high
8041.0,2041.5294,24,1.0,3.0,,5.0,0.5240393,0.5240393,0,High
8055.0,3889.2342,35,1.0,3.0,5,2.0,0.5263327,0.5263327,0,High
8056.0,1751.2232,48,2.0,2.0,,3.0,0.8407033,0.8407033,1,Very high
8057.0,303.4875,47,1.0,7.0,,5.0,0.7934696,0.7934696,1,Very high
8058.0,563.542,24,1.0,3.0,9,4.0,0.80960155,0.80960155,1,Very high
8061.0,230.8947,46,1.0,4.0,,2.0,0.78379166,0.78379166,1,Very high
8071.0,456.8528,48,2.0,2.0,,5.0,0.73394024,0.73394024,1,Very high
8082.0,62.1414,11,1.0,4.0,,5.0,0.7917798,0.7917798,1,Very high
8083.0,337.806,46,1.0,2.0,,3.0,0.56141645,0.56141645,0,High
8085.0,1007.5895,59,1.0,4.0,,5.0,0.70698684,0.70698684,1,Very high
8088.0,98.8605,12,3.0,6.0,,5.0,0.81221807,0.81221807,1,Very high
8096.0,404.6267,10,2.0,3.0,,3.0,0.6864117,0.6864117,1,High
8099.0,1508.2123,24,1.0,1.0,,5.0,0.8245405,0.8245405,1,Very high
8102.0,126.413,13,1.0,1.0,,5.0,0.67320573,0.67320573,1,High
8103.0,3693.2202,24,1.0,2.0,9,1.0,0.37102413,0.37102413,0,Moderate
8106.0,1559.4923,24,1.0,2.0,,5.0,0.81632215,0.81632215,1,Very high
